trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
87,False,"{'a': 0.5, 'e': 0.6546184738955824}",20,9,-17.3153399635907,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
88,False,"{'a': 0.5, 'e': 0.6506024096385542}",20,13,-16.490990556947086,"{0: 4, 1: 2, 2: 1, 3: 0, 4: 0}",1
89,False,"{'a': 0.5, 'e': 0.6465863453815262}",25,0,-49.67744051045386,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
90,False,"{'a': 0.5, 'e': 0.642570281124498}",30,3,-88.9351008048002,"{0: 17, 1: 3, 2: 6, 3: 0, 4: 1}",1
91,False,"{'a': 0.5, 'e': 0.6385542168674698}",20,0,-85.86352600975049,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
92,False,"{'a': 0.5, 'e': 0.6345381526104418}",25,0,-76.37950211484976,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
93,False,"{'a': 0.5, 'e': 0.6305220883534136}",30,16,-12.141950418456256,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
94,False,"{'a': 0.5, 'e': 0.6265060240963856}",20,0,-122.52699647069586,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
95,False,"{'a': 0.5, 'e': 0.6224899598393574}",20,8,-53.385036071307674,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
96,False,"{'a': 0.5, 'e': 0.6184738955823293}",20,0,-38.00505466949101,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
97,False,"{'a': 0.5, 'e': 0.6144578313253012}",25,5,-99.14169586810767,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",1
98,False,"{'a': 0.5, 'e': 0.6104417670682731}",20,0,-49.20026488795747,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
99,False,"{'a': 0.5, 'e': 0.606425702811245}",20,0,-3.8856305643711098,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
100,False,"{'a': 0.5, 'e': 0.6024096385542169}",20,3,-36.07344973838259,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
101,False,"{'a': 0.5, 'e': 0.5983935742971888}",25,0,-65.05791284542856,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
102,False,"{'a': 0.5, 'e': 0.5943775100401606}",20,0,-95.72833504069803,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 2}",0
103,False,"{'a': 0.5, 'e': 0.5903614457831325}",30,8,-32.177869261211185,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 0}",1
104,False,"{'a': 0.5, 'e': 0.5863453815261044}",25,12,-113.58474953309624,"{0: 6, 1: 1, 2: 4, 3: 0, 4: 2}",1
105,False,"{'a': 0.5, 'e': 0.5823293172690763}",25,0,-21.808841957967736,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
106,False,"{'a': 0.5, 'e': 0.5783132530120482}",20,1,-106.80284524360161,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 2}",1
107,False,"{'a': 0.5, 'e': 0.5742971887550201}",20,7,-49.29524442452931,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
108,False,"{'a': 0.5, 'e': 0.570281124497992}",25,7,-83.00960645648675,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 2}",1
109,False,"{'a': 0.5, 'e': 0.5662650602409639}",35,24,-4.777759025876232,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
110,False,"{'a': 0.5, 'e': 0.5622489959839357}",20,6,5.4741125882821535,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.5582329317269076}",20,0,-31.455980163146,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
112,False,"{'a': 0.5, 'e': 0.5542168674698795}",25,0,-146.99209851843068,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
113,False,"{'a': 0.5, 'e': 0.5502008032128514}",20,0,-72.16940054639784,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
114,False,"{'a': 0.5, 'e': 0.5461847389558233}",20,0,-128.3622441470518,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
115,False,"{'a': 0.5, 'e': 0.5421686746987951}",20,0,-61.44987633173397,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
116,False,"{'a': 0.5, 'e': 0.5381526104417671}",30,0,-63.28683037254607,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",0
117,False,"{'a': 0.5, 'e': 0.5341365461847389}",35,0,-18.678621638100328,"{0: 29, 1: 1, 2: 5, 3: 0, 4: 0}",0
118,False,"{'a': 0.5, 'e': 0.5301204819277109}",25,2,-9.941035162016842,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
119,False,"{'a': 0.5, 'e': 0.5261044176706827}",20,13,-10.898524508799477,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
120,False,"{'a': 0.5, 'e': 0.5220883534136547}",20,6,-41.287285691185446,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
121,False,"{'a': 0.5, 'e': 0.5180722891566265}",30,0,-61.76180750559951,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
122,False,"{'a': 0.5, 'e': 0.5140562248995983}",20,0,-34.99155495989037,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
123,False,"{'a': 0.5, 'e': 0.5100401606425703}",20,10,-66.80821338732129,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 1}",1
124,False,"{'a': 0.5, 'e': 0.5060240963855421}",25,7,19.38905679350133,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
125,False,"{'a': 0.5, 'e': 0.5020080321285141}",25,0,-58.32967178290918,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
126,False,"{'a': 0.5, 'e': 0.4979919678714859}",25,0,20.477354914629665,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
127,False,"{'a': 0.5, 'e': 0.4939759036144578}",25,16,11.76961915052286,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.5, 'e': 0.4899598393574297}",35,0,-36.03836889461625,"{0: 30, 1: 2, 2: 1, 3: 1, 4: 1}",0
129,False,"{'a': 0.5, 'e': 0.4859437751004016}",25,13,-20.95247897200552,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
130,False,"{'a': 0.5, 'e': 0.4819277108433735}",25,7,-61.70962613940236,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
131,False,"{'a': 0.5, 'e': 0.4779116465863454}",25,10,-65.49647482629553,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 1}",1
132,False,"{'a': 0.5, 'e': 0.4738955823293173}",20,0,-25.524618813765205,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
133,False,"{'a': 0.5, 'e': 0.46987951807228917}",20,15,1.2987048635961216,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.5, 'e': 0.46586345381526106}",20,5,18.736543380633847,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.5, 'e': 0.46184738955823296}",25,0,9.05535602601223,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
136,False,"{'a': 0.5, 'e': 0.4578313253012048}",20,5,-18.89379640687228,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 0}",1
137,False,"{'a': 0.5, 'e': 0.4538152610441767}",25,0,-44.981207829612735,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
138,False,"{'a': 0.5, 'e': 0.4497991967871486}",20,5,17.561398767219835,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.5, 'e': 0.4457831325301205}",25,0,1.4808553064826693,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
140,False,"{'a': 0.5, 'e': 0.44176706827309237}",20,9,-30.26469994014642,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
141,False,"{'a': 0.5, 'e': 0.43775100401606426}",35,23,-34.62776939999345,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
142,False,"{'a': 0.5, 'e': 0.43373493975903615}",20,0,-37.91115561731,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
143,False,"{'a': 0.5, 'e': 0.42971887550200805}",25,0,4.911540538986925,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
144,False,"{'a': 0.5, 'e': 0.42570281124497994}",30,13,14.64922537135853,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.5, 'e': 0.42168674698795183}",20,0,-133.56831903658517,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 3}",0
146,False,"{'a': 0.5, 'e': 0.41767068273092367}",25,3,-59.75984648378005,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 1}",1
147,False,"{'a': 0.5, 'e': 0.41365461847389556}",20,0,-29.306953283652472,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
148,False,"{'a': 0.5, 'e': 0.40963855421686746}",30,9,-32.61289915292911,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 1}",1
149,False,"{'a': 0.5, 'e': 0.40562248995983935}",25,0,6.522666422128147,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
150,False,"{'a': 0.5, 'e': 0.40160642570281124}",20,0,-54.61184126067437,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",1
151,False,"{'a': 0.5, 'e': 0.39759036144578314}",20,6,-63.25366165800228,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
152,False,"{'a': 0.5, 'e': 0.39357429718875503}",20,0,-46.15004786209908,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
153,False,"{'a': 0.5, 'e': 0.3895582329317269}",25,8,-9.607007990310544,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
154,False,"{'a': 0.5, 'e': 0.3855421686746988}",25,10,14.366406817698577,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.5, 'e': 0.3815261044176707}",25,7,-16.764762471965735,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
156,False,"{'a': 0.5, 'e': 0.37751004016064255}",20,12,-0.19476062546730954,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
157,False,"{'a': 0.5, 'e': 0.37349397590361444}",25,10,12.714801644395969,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
158,False,"{'a': 0.5, 'e': 0.36947791164658633}",25,0,-40.18582338844584,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
159,False,"{'a': 0.5, 'e': 0.3654618473895582}",20,0,2.679635346389392,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
160,False,"{'a': 0.5, 'e': 0.3614457831325301}",35,22,12.198540202078345,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.5, 'e': 0.357429718875502}",20,9,11.044130077506294,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.5, 'e': 0.3534136546184739}",20,0,-21.991671080184958,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
163,False,"{'a': 0.5, 'e': 0.3493975903614458}",20,7,9.712945517003515,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.3453815261044177}",25,10,-16.511500793560053,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 0}",1
165,False,"{'a': 0.5, 'e': 0.3413654618473896}",20,5,20.246979177249823,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.5, 'e': 0.3373493975903614}",20,14,11.600025159073343,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.3333333333333333}",30,0,19.828776491674024,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",1
168,False,"{'a': 0.5, 'e': 0.3293172690763052}",30,4,-15.10086892180156,"{0: 20, 1: 3, 2: 3, 3: 0, 4: 0}",1
169,False,"{'a': 0.5, 'e': 0.3253012048192771}",20,9,0.8681237828862391,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
170,False,"{'a': 0.5, 'e': 0.321285140562249}",20,7,24.609042401638302,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.5, 'e': 0.3172690763052209}",30,18,-4.415204814170667,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
172,False,"{'a': 0.5, 'e': 0.3132530120481928}",20,4,5.658782271270017,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
173,False,"{'a': 0.5, 'e': 0.3092369477911647}",25,0,-2.633993193879,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
174,False,"{'a': 0.5, 'e': 0.30522088353413657}",20,11,-26.77639437104248,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
175,False,"{'a': 0.5, 'e': 0.30120481927710846}",25,2,-86.50923394030434,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 3}",1
176,False,"{'a': 0.5, 'e': 0.2971887550200803}",25,13,19.4256701938491,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.5, 'e': 0.2931726907630522}",20,0,9.834045993456305,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
178,False,"{'a': 0.5, 'e': 0.2891566265060241}",20,14,10.977726137072803,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.5, 'e': 0.285140562248996}",30,19,-0.9420084057418374,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
180,False,"{'a': 0.5, 'e': 0.28112449799196787}",20,10,-21.763154326968575,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
181,False,"{'a': 0.5, 'e': 0.27710843373493976}",20,5,-25.131793960242977,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
182,False,"{'a': 0.5, 'e': 0.27309236947791166}",20,6,13.822261211390378,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.5, 'e': 0.26907630522088355}",25,0,23.129904640870098,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
184,False,"{'a': 0.5, 'e': 0.26506024096385544}",20,0,-121.84735219187081,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
185,False,"{'a': 0.5, 'e': 0.26104417670682734}",20,0,-35.04550669369954,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
186,False,"{'a': 0.5, 'e': 0.2570281124497992}",20,12,18.46021396079919,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.5, 'e': 0.25301204819277107}",30,16,8.392197905578952,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.24899598393574296}",25,3,24.91275204670561,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
189,False,"{'a': 0.5, 'e': 0.24497991967871485}",25,0,23.873898598953524,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
190,False,"{'a': 0.5, 'e': 0.24096385542168675}",25,16,10.404673274833026,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.23694779116465864}",25,16,6.8097968769176465,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.5, 'e': 0.23293172690763053}",30,10,13.39696180760188,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
193,False,"{'a': 0.5, 'e': 0.2289156626506024}",20,9,-0.6278554017543296,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
194,False,"{'a': 0.5, 'e': 0.2248995983935743}",20,0,-60.26774692045158,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
195,False,"{'a': 0.5, 'e': 0.22088353413654618}",30,4,9.814561636944152,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
196,False,"{'a': 0.5, 'e': 0.21686746987951808}",20,15,8.660521631221874,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.5, 'e': 0.21285140562248997}",35,20,32.516606428983415,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.5, 'e': 0.20883534136546184}",20,9,9.236379393800954,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
199,False,"{'a': 0.5, 'e': 0.20481927710843373}",20,10,17.149919556133018,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.5, 'e': 0.20080321285140562}",25,8,20.212183413098053,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.19678714859437751}",35,10,-12.482559117815004,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",1
202,False,"{'a': 0.5, 'e': 0.1927710843373494}",20,8,19.92856379351192,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.5, 'e': 0.18875502008032127}",20,14,11.722195271256012,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.5, 'e': 0.18473895582329317}",25,13,-47.68948478132428,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
205,False,"{'a': 0.5, 'e': 0.18072289156626506}",25,0,-15.13915341911156,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
206,False,"{'a': 0.5, 'e': 0.17670682730923695}",20,7,19.988680577609742,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.5, 'e': 0.17269076305220885}",20,7,13.692114032549696,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
208,False,"{'a': 0.5, 'e': 0.1686746987951807}",20,13,7.8831215496123805,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.5, 'e': 0.1646586345381526}",30,2,-9.875112454972841,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 1}",1
210,False,"{'a': 0.5, 'e': 0.1606425702811245}",35,15,15.106431998887903,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
211,False,"{'a': 0.5, 'e': 0.1566265060240964}",20,0,-7.119421884077797,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
212,False,"{'a': 0.5, 'e': 0.15261044176706828}",20,9,-3.140350365250379,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
213,False,"{'a': 0.5, 'e': 0.14859437751004015}",20,13,-0.9897034071097415,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
214,False,"{'a': 0.5, 'e': 0.14457831325301204}",30,19,18.060270523769255,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.5, 'e': 0.14056224899598393}",25,7,10.909072803993304,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
216,False,"{'a': 0.5, 'e': 0.13654618473895583}",30,7,-25.151230811341232,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 1}",1
217,False,"{'a': 0.5, 'e': 0.13253012048192772}",20,14,11.902027804326362,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.1285140562248996}",20,12,17.925044199939585,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.5, 'e': 0.12449799196787148}",20,14,11.412822200146346,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.5, 'e': 0.12048192771084337}",25,7,29.98975131322809,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.5, 'e': 0.11646586345381527}",20,0,17.620529931549054,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
222,False,"{'a': 0.5, 'e': 0.11244979919678715}",25,19,9.547437254994009,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.5, 'e': 0.10843373493975904}",25,14,22.544408952398342,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.5, 'e': 0.10441767068273092}",25,15,21.258303986748285,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.5, 'e': 0.10040160642570281}",30,14,32.8015501737256,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.5, 'e': 0.0963855421686747}",20,8,20.466851993271014,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.5, 'e': 0.09236947791164658}",20,14,11.68069253458722,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.08835341365461848}",30,21,10.567134384663277,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.5, 'e': 0.08433734939759036}",25,14,22.50583998315662,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.5, 'e': 0.08032128514056225}",20,0,30.892375439083008,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
231,False,"{'a': 0.5, 'e': 0.07630522088353414}",35,21,25.619480767050067,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.5, 'e': 0.07228915662650602}",20,14,12.634930882888131,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.5, 'e': 0.06827309236947791}",25,17,15.3057067712417,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.5, 'e': 0.0642570281124498}",20,10,16.191766131803,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.5, 'e': 0.060240963855421686}",20,16,6.109811019001494,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.05622489959839357}",30,21,19.257674686138497,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.5, 'e': 0.05220883534136546}",20,5,22.45479626622187,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.5, 'e': 0.04819277108433735}",20,12,15.490929007165146,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.5, 'e': 0.04417670682730924}",20,16,6.603957345110906,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.5, 'e': 0.040160642570281124}",20,16,6.018497694835918,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.5, 'e': 0.03614457831325301}",35,20,23.33416667941193,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.0321285140562249}",25,10,25.86745902511436,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.5, 'e': 0.028112449799196786}",30,21,13.153387231891191,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
